total_packet_rate,total_byte_rate,avg_packet_size,tcp_rate,syn_rate,ack_rate,syn_to_ack_ratio,unique_source_ips,label
128.0,7742.0,60.484375,126.0,63.0,63.0,0.9999999920634921,2,1
136.5,8469.0,62.043956043956044,126.0,63.0,63.0,0.9999999920634921,2,1
142.0,9548.0,67.2394366197183,126.0,63.0,63.0,0.9999999920634921,2,1
132.0,8052.0,61.0,126.0,63.0,63.0,0.9999999920634921,2,1
132.0,8008.0,60.666666666666664,126.0,63.0,63.0,0.9999999920634921,2,1
138.0,8494.0,61.55072463768116,126.0,63.0,63.0,0.9999999920634921,2,1
135.5,8318.0,61.38745387453874,126.0,63.0,63.0,0.9999999920634921,2,1
128.0,7743.0,60.4921875,126.0,63.0,63.0,0.9999999920634921,2,1
133.5,8170.0,61.19850187265918,126.0,63.0,63.0,0.9999999920634921,2,1
130.5,7887.0,60.4367816091954,126.0,63.0,63.0,0.9999999920634921,2,1
130.0,7826.0,60.2,126.0,63.0,63.0,0.9999999920634921,2,1
136.0,8425.0,61.9485294117647,127.0,63.5,63.5,0.9999999921259843,2,1
132.0,10575.0,80.11363636363636,126.0,63.0,63.0,0.9999999920634921,2,1
138.0,9562.0,69.28985507246377,125.5,62.5,63.0,0.9920634841899724,2,1
141.5,9787.0,69.1660777385159,125.5,63.0,62.5,1.007999991936,2,1
132.5,8717.0,65.78867924528302,126.0,63.0,63.0,0.9999999920634921,2,1
133.0,8151.0,61.285714285714285,126.0,63.0,63.0,0.9999999920634921,2,1
137.5,8449.5,61.45090909090909,126.0,63.0,63.0,0.9999999920634921,2,1
118.5,9893.0,83.48523206751055,103.5,51.5,52.0,0.9903846058616865,2,1
7.0,1732.0,247.42857142857142,0.0,0.0,0.0,0.0,0,1
56.0,4217.0,75.30357142857143,48.0,23.0,25.0,0.9199999816000004,2,1
70.0,4301.0,61.44285714285714,63.5,32.0,31.5,1.0158729997480476,2,1
70.5,4452.0,63.148936170212764,63.0,31.5,31.5,0.9999999841269844,2,1
73.5,4607.5,62.68707482993197,63.0,31.5,31.5,0.9999999841269844,2,1
73.5,4724.0,64.27210884353741,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4408.0,61.22222222222222,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4315.0,62.53623188405797,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4315.0,62.53623188405797,63.0,31.5,31.5,0.9999999841269844,2,1
70.0,4423.5,63.19285714285714,63.0,31.5,31.5,0.9999999841269844,2,1
71.5,4450.0,62.23776223776224,63.0,31.5,31.5,0.9999999841269844,2,1
68.0,4080.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4197.0,60.82608695652174,63.0,31.5,31.5,0.9999999841269844,2,1
74.5,4722.0,63.38255033557047,63.0,31.5,31.5,0.9999999841269844,2,1
68.0,4143.0,60.9264705882353,63.0,31.5,31.5,0.9999999841269844,2,1
71.5,4450.0,62.23776223776224,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4495.0,62.43055555555556,63.0,31.5,31.5,0.9999999841269844,2,1
70.0,4319.0,61.7,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4228.0,61.27536231884058,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4552.0,63.22222222222222,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4315.0,62.53623188405797,63.0,31.5,31.5,0.9999999841269844,2,1
64.0,3872.0,60.5,63.0,31.5,31.5,0.9999999841269844,2,1
63.0,3780.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
65.5,3930.0,60.0,64.0,32.0,32.0,0.9999999843750003,2,1
75.0,4768.0,63.57333333333333,63.0,31.5,31.5,0.9999999841269844,2,1
67.0,4139.0,61.776119402985074,63.0,31.5,31.5,0.9999999841269844,2,1
66.0,4048.0,61.333333333333336,63.0,31.5,31.5,0.9999999841269844,2,1
72.5,4598.0,63.42068965517242,63.0,31.5,31.5,0.9999999841269844,2,1
68.5,4285.0,62.55474452554745,62.5,31.0,31.5,0.9841269685059212,2,1
65.0,3947.0,60.723076923076924,63.5,32.0,31.5,1.0158729997480476,2,1
68.5,4270.0,62.33576642335766,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4495.0,62.43055555555556,63.0,31.5,31.5,0.9999999841269844,2,1
65.0,3916.0,60.246153846153845,63.0,31.5,31.5,0.9999999841269844,2,1
68.5,4123.0,60.18978102189781,63.0,31.5,31.5,0.9999999841269844,2,1
69.5,4289.0,61.71223021582734,63.0,31.5,31.5,0.9999999841269844,2,1
70.5,4452.0,63.148936170212764,63.0,31.5,31.5,0.9999999841269844,2,1
69.5,4505.5,64.8273381294964,63.0,31.5,31.5,0.9999999841269844,2,1
67.0,4139.0,61.776119402985074,63.0,31.5,31.5,0.9999999841269844,2,1
67.5,4148.5,61.45925925925926,62.5,31.0,31.5,0.9841269685059212,2,1
72.5,4530.5,62.48965517241379,63.5,32.0,31.5,1.0158729997480476,2,1
69.5,4505.5,64.8273381294964,63.0,31.5,31.5,0.9999999841269844,2,1
64.5,3933.0,60.97674418604651,62.5,31.0,31.5,0.9841269685059212,2,1
73.5,4866.0,66.20408163265306,63.5,32.0,31.5,1.0158729997480476,2,1
67.0,4592.0,68.53731343283582,63.0,31.5,31.5,0.9999999841269844,2,1
63.0,3780.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
71.5,4542.0,63.52447552447553,63.0,31.5,31.5,0.9999999841269844,2,1
68.0,4143.0,60.9264705882353,63.0,31.5,31.5,0.9999999841269844,2,1
70.0,4360.0,62.285714285714285,63.0,31.5,31.5,0.9999999841269844,2,1
70.5,4405.0,62.4822695035461,63.0,31.5,31.5,0.9999999841269844,2,1
73.0,4556.0,62.41095890410959,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4408.0,61.22222222222222,63.0,31.5,31.5,0.9999999841269844,2,1
72.5,4541.0,62.63448275862069,63.0,31.5,31.5,0.9999999841269844,2,1
68.5,4269.0,62.32116788321168,63.0,31.5,31.5,0.9999999841269844,2,1
67.0,4289.0,64.01492537313433,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4794.0,66.58333333333333,62.5,31.0,31.5,0.9841269685059212,2,1
68.0,4458.0,65.55882352941177,63.0,31.5,31.5,0.9999999841269844,2,1
73.0,4648.0,63.67123287671233,62.5,31.5,31.0,1.016129015868887,2,1
74.0,4672.0,63.13513513513514,62.5,31.0,31.5,0.9841269685059212,2,1
67.0,4224.0,63.04477611940298,62.5,31.5,31.0,1.016129015868887,2,1
73.0,4540.0,62.19178082191781,63.0,31.5,31.5,0.9999999841269844,2,1
70.5,4405.0,62.4822695035461,63.0,31.5,31.5,0.9999999841269844,2,1
70.0,4319.0,61.7,63.0,31.5,31.5,0.9999999841269844,2,1
71.0,4489.0,63.225352112676056,63.0,31.5,31.5,0.9999999841269844,2,1
72.5,4538.0,62.59310344827586,63.0,31.5,31.5,0.9999999841269844,2,1
69.5,4243.0,61.05035971223022,63.0,31.5,31.5,0.9999999841269844,2,1
66.0,3960.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
70.0,4365.0,62.357142857142854,63.0,31.5,31.5,0.9999999841269844,2,1
67.0,4139.0,61.776119402985074,63.0,31.5,31.5,0.9999999841269844,2,1
71.0,4595.5,64.72535211267606,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4495.0,62.43055555555556,63.0,31.5,31.5,0.9999999841269844,2,1
67.0,4224.0,63.04477611940298,63.0,31.5,31.5,0.9999999841269844,2,1
68.5,4270.0,62.33576642335766,63.0,31.5,31.5,0.9999999841269844,2,1
72.5,4742.5,65.41379310344827,63.0,31.5,31.5,0.9999999841269844,2,1
66.0,4079.0,61.803030303030305,62.0,31.0,31.0,0.999999983870968,2,1
68.0,4168.0,61.294117647058826,65.0,32.5,32.5,0.9999999846153849,2,1
63.0,3780.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
67.5,4050.0,60.0,63.0,31.5,31.5,0.9999999841269844,2,1
72.0,4588.0,63.72222222222222,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4259.0,61.72463768115942,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4285.0,62.10144927536232,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4315.0,62.53623188405797,63.0,31.5,31.5,0.9999999841269844,2,1
69.0,4315.0,62.53623188405797,63.0,31.5,31.5,0.9999999841269844,2,1
65.0,3963.0,60.96923076923077,63.0,31.5,31.5,0.9999999841269844,2,1
93.5,8140.0,87.05882352941177,63.0,31.5,31.5,0.9999999841269844,2,1
86.5,6988.0,80.78612716763006,63.0,31.5,31.5,0.9999999841269844,2,1
64.5,4502.0,69.7984496124031,63.0,31.5,31.5,0.9999999841269844,2,1
81.5,6095.0,74.78527607361963,63.0,31.5,31.5,0.9999999841269844,2,1
74.5,4976.5,66.79865771812081,63.0,31.5,31.5,0.9999999841269844,2,1
74.0,4803.0,64.9054054054054,63.0,31.5,31.5,0.9999999841269844,2,1
80.0,5145.0,64.3125,63.0,31.5,31.5,0.9999999841269844,2,1
83.0,5400.0,65.06024096385542,63.0,31.5,31.5,0.9999999841269844,2,1
