total_packet_rate,total_byte_rate,avg_packet_size,icmp_rate,icmp_to_total_ratio,unique_source_ips,label
108.5,7093.0,65.37327188940093,94.5,0.8709677419354839,6,1
98.5,6344.0,64.40609137055837,94.5,0.9593908629441624,4,1
100.5,6433.0,64.00995024875621,94.5,0.9402985074626866,5,1
107.0,7127.5,66.61214953271028,94.5,0.883177570093458,9,1
103.5,6700.0,64.73429951690821,94.5,0.9130434782608695,5,1
96.5,6168.0,63.917098445595855,94.5,0.9792746113989638,4,1
100.0,6475.0,64.75,94.5,0.945,4,1
131.0,9168.0,69.98473282442748,94.5,0.7213740458015268,5,1
106.0,7073.5,66.73113207547169,94.5,0.8915094339622641,5,1
96.0,6075.0,63.28125,94.5,0.984375,3,1
109.0,7231.0,66.33944954128441,94.5,0.8669724770642202,6,1
117.5,7855.0,66.85106382978724,95.5,0.8127659574468085,9,1
